Geo Code,Geo Name,Line Number
"35070210299","35070299",50146301
"35070210300","35070300",50148548
"35070210301","35070301",50150795
"35070210302","35070302",50153042
"35070210303","35070303",50155289
"35070210304","35070304",50157536
"35070210316","35070316",50159783
"35070210317","35070317",50162030
"35070210318","35070318",50164277
"35070210319","35070319",50166524
"35070210320","35070320",50168771
"35070210321","35070321",50171018
"35070210322","35070322",50173265
"35070210323","35070323",50175512
"35070210324","35070324",50177759
"35070210325","35070325",50180006
"35070210327","35070327",50182253
"3507024","Gananoque",50184500
"35070240305","35070305",50186747
"35070240306","35070306",50188994
"35070240307","35070307",50191241
"35070240308","35070308",50193488
"35070240309","35070309",50195735
"35070240310","35070310",50197982
"35070240311","35070311",50200229
"35070240312","35070312",50202476
"35070240313","35070313",50204723
"35070240314","35070314",50206970
"35070240315","35070315",50209217
"3507033","Westport",50211464
"35070330294","35070294",50213711
"3507040","Rideau Lakes",50215958
"35070400270","35070270",50218205
"35070400271","35070271",50220452
"35070400272","35070272",50222699
"35070400283","35070283",50224946
"35070400284","35070284",50227193
"35070400285","35070285",50229440
"35070400286","35070286",50231687
"35070400287","35070287",50233934
"35070400288","35070288",50236181
"35070400289","35070289",50238428
"35070400290","35070290",50240675
"35070400291","35070291",50242922
"35070400292","35070292",50245169
"35070400293","35070293",50247416
"35070400295","35070295",50249663
"35070400296","35070296",50251910
"35070400297","35070297",50254157
"35070400328","35070328",50256404
"35070400329","35070329",50258651
"3507042","Athens",50260898
"35070420259","35070259",50263145
"35070420260","35070260",50265392
"35070420261","35070261",50267639
"35070420262","35070262",50269886
"35070420263","35070263",50272133
"35070420326","35070326",50274380
"3507052","Merrickville-Wolford",50276627
"35070520273","35070273",50278874
"35070520275","35070275",50281121
"35070520276","35070276",50283368
"35070520277","35070277",50285615
"35070520278","35070278",50287862
"35070520279","35070279",50290109
"3507065","North Grenville",50292356
"35070650142","35070142",50294603
"35070650143","35070143",50296850
"35070650144","35070144",50299097
"35070650145","35070145",50301344
"35070650146","35070146",50303591
"35070650147","35070147",50305838
"35070650148","35070148",50308085
"35070650149","35070149",50310332
"35070650150","35070150",50312579
"35070650151","35070151",50314826
"35070650152","35070152",50317073
"35070650153","35070153",50319320
"35070650154","35070154",50321567
"35070650155","35070155",50323814
"35070650156","35070156",50326061
"35070650157","35070157",50328308
"35070650158","35070158",50330555
"35070650159","35070159",50332802
"35070650160","35070160",50335049
"35070650161","35070161",50337296
"35070650162","35070162",50339543
"35070650163","35070163",50341790
"35070650164","35070164",50344037
"35070650165","35070165",50346284
"35070650166","35070166",50348531
"35070650167","35070167",50350778
"35070650280","35070280",50353025
"3509","Lanark",50355272
"3509001","Montague",50357519
"35090010184","35090184",50359766
"35090010185","35090185",50362013
"35090010186","35090186",50364260
"35090010187","35090187",50366507
"35090010205","35090205",50368754
"35090010214","35090214",50371001
"3509004","Smiths Falls",50373248
"35090040188","35090188",50375495
"35090040189","35090189",50377742
"35090040190","35090190",50379989
"35090040191","35090191",50382236
"35090040192","35090192",50384483
"35090040193","35090193",50386730
"35090040194","35090194",50388977
"35090040195","35090195",50391224
"35090040196","35090196",50393471
"35090040197","35090197",50395718
"35090040198","35090198",50397965
"35090040199","35090199",50400212
"35090040200","35090200",50402459
"35090040201","35090201",50404706
"35090040202","35090202",50406953
"35090040203","35090203",50409200
"35090040216","35090216",50411447
"3509010","Drummond/North Elmsley",50413694
"35090100147","35090147",50415941
"35090100148","35090148",50418188
"35090100150","35090150",50420435
"35090100174","35090174",50422682
"35090100175","35090175",50424929
"35090100180","35090180",50427176
"35090100181","35090181",50429423
"35090100182","35090182",50431670
"35090100183","35090183",50433917
"35090100207","35090207",50436164
"35090100208","35090208",50438411
"3509015","Tay Valley",50440658
"35090150159","35090159",50442905
"35090150160","35090160",50445152
"35090150161","35090161",50447399
"35090150162","35090162",50449646
"35090150176","35090176",50451893
"35090150177","35090177",50454140
"35090150178","35090178",50456387
"35090150179","35090179",50458634
"35090150211","35090211",50460881
"3509021","Perth",50463128
"35090210165","35090165",50465375
"35090210166","35090166",50467622
"35090210167","35090167",50469869
"35090210168","35090168",50472116
"35090210169","35090169",50474363
"35090210170","35090170",50476610
"35090210171","35090171",50478857
"35090210172","35090172",50481104
"35090210173","35090173",50483351
"35090210209","35090209",50485598
"35090210210","35090210",50487845
"35090210213","35090213",50490092
"3509024","Beckwith",50492339
"35090240135","35090135",50494586
"35090240138","35090138",50496833
"35090240139","35090139",50499080
"35090240140","35090140",50501327
"35090240141","35090141",50503574
"35090240142","35090142",50505821
"35090240143","35090143",50508068
"35090240144","35090144",50510315
"35090240145","35090145",50512562
"35090240146","35090146",50514809
"3509028","Carleton Place",50517056
"35090280117","35090117",50519303
"35090280118","35090118",50521550
"35090280119","35090119",50523797
"35090280120","35090120",50526044
"35090280121","35090121",50528291
"35090280122","35090122",50530538
"35090280123","35090123",50532785
"35090280124","35090124",50535032
"35090280125","35090125",50537279
"35090280126","35090126",50539526
"35090280127","35090127",50541773
"35090280128","35090128",50544020
"35090280129","35090129",50546267
"35090280130","35090130",50548514
"35090280131","35090131",50550761
"35090280132","35090132",50553008
"35090280133","35090133",50555255
"3509030","Mississippi Mills",50557502
"35090300101","35090101",50559749
"35090300102","35090102",50561996
"35090300103","35090103",50564243
"35090300104","35090104",50566490
"35090300105","35090105",50568737
"35090300106","35090106",50570984
"35090300107","35090107",50573231
"35090300108","35090108",50575478
"35090300109","35090109",50577725
"35090300110","35090110",50579972
"35090300111","35090111",50582219
"35090300112","35090112",50584466
"35090300113","35090113",50586713
"35090300114","35090114",50588960
"35090300115","35090115",50591207
"35090300116","35090116",50593454
"35090300134","35090134",50595701
"35090300136","35090136",50597948
"35090300137","35090137",50600195
"35090300156","35090156",50602442
"3509039","Lanark Highlands",50604689
"35090390149","35090149",50606936
"35090390151","35090151",50609183
"35090390152","35090152",50611430
"35090390153","35090153",50613677
"35090390154","35090154",50615924
"35090390155","35090155",50618171
"35090390157","35090157",50620418
"35090390158","35090158",50622665
"3510","Frontenac",50624912
"3510005","Frontenac Islands",50627159
"35100050291","35100291",50629406
"35100050292","35100292",50631653
"35100050293","35100293",50633900
"3510010","Kingston",50636147
"35100100029","35100029",50638394
"35100100030","35100030",50640641
"35100100031","35100031",50642888
"35100100032","35100032",50645135
"35100100033","35100033",50647382
"35100100035","35100035",50649629
"35100100036","35100036",50651876
"35100100040","35100040",50654123
"35100100041","35100041",50656370
"35100100042","35100042",50658617
"35100100044","35100044",50660864
"35100100045","35100045",50663111
"35100100046","35100046",50665358
"35100100047","35100047",50667605
"35100100048","35100048",50669852
"35100100049","35100049",50672099
"35100100050","35100050",50674346
"35100100051","35100051",50676593
"35100100052","35100052",50678840
"35100100053","35100053",50681087
"35100100054","35100054",50683334
"35100100055","35100055",50685581
"35100100056","35100056",50687828
"35100100057","35100057",50690075
"35100100058","35100058",50692322
"35100100059","35100059",50694569
"35100100060","35100060",50696816
"35100100061","35100061",50699063
"35100100062","35100062",50701310
"35100100063","35100063",50703557
"35100100064","35100064",50705804
"35100100065","35100065",50708051
"35100100069","35100069",50710298
"35100100072","35100072",50712545
"35100100073","35100073",50714792
"35100100074","35100074",50717039
"35100100075","35100075",50719286
"35100100076","35100076",50721533
"35100100077","35100077",50723780
"35100100078","35100078",50726027
"35100100079","35100079",50728274
"35100100080","35100080",50730521
"35100100081","35100081",50732768
"35100100082","35100082",50735015
"35100100083","35100083",50737262
"35100100084","35100084",50739509
"35100100085","35100085",50741756
"35100100086","35100086",50744003
"35100100087","35100087",50746250
"35100100088","35100088",50748497
"35100100089","35100089",50750744
"35100100090","35100090",50752991
"35100100092","35100092",50755238
"35100100093","35100093",50757485
"35100100094","35100094",50759732
"35100100095","35100095",50761979
"35100100096","35100096",50764226
"35100100097","35100097",50766473
"35100100098","35100098",50768720
"35100100099","35100099",50770967
"35100100100","35100100",50773214
"35100100101","35100101",50775461
"35100100102","35100102",50777708
"35100100103","35100103",50779955
"35100100104","35100104",50782202
"35100100105","35100105",50784449
"35100100106","35100106",50786696
"35100100107","35100107",50788943
"35100100108","35100108",50791190
"35100100109","35100109",50793437
"35100100110","35100110",50795684
"35100100111","35100111",50797931
"35100100112","35100112",50800178
"35100100113","35100113",50802425
"35100100114","35100114",50804672
"35100100115","35100115",50806919
"35100100116","35100116",50809166
"35100100119","35100119",50811413
"35100100120","35100120",50813660
"35100100122","35100122",50815907
"35100100124","35100124",50818154
"35100100125","35100125",50820401
"35100100126","35100126",50822648
"35100100127","35100127",50824895
"35100100128","35100128",50827142
"35100100129","35100129",50829389
"35100100130","35100130",50831636
"35100100131","35100131",50833883
"35100100132","35100132",50836130
"35100100133","35100133",50838377
"35100100134","35100134",50840624
"35100100135","35100135",50842871
"35100100136","35100136",50845118
"35100100137","35100137",50847365
"35100100138","35100138",50849612
"35100100139","35100139",50851859
"35100100140","35100140",50854106
"35100100141","35100141",50856353
"35100100142","35100142",50858600
"35100100144","35100144",50860847
"35100100148","35100148",50863094
"35100100149","35100149",50865341
"35100100151","35100151",50867588
"35100100152","35100152",50869835
"35100100153","35100153",50872082
"35100100154","35100154",50874329
"35100100155","35100155",50876576
"35100100156","35100156",50878823
"35100100157","35100157",50881070
"35100100158","35100158",50883317
"35100100159","35100159",50885564
"35100100162","35100162",50887811
"35100100163","35100163",50890058
"35100100164","35100164",50892305
"35100100165","35100165",50894552
"35100100166","35100166",50896799
"35100100167","35100167",50899046
"35100100168","35100168",50901293
"35100100169","35100169",50903540
"35100100170","35100170",50905787
"35100100171","35100171",50908034
"35100100172","35100172",50910281
"35100100173","35100173",50912528
"35100100174","35100174",50914775
"35100100175","35100175",50917022
"35100100176","35100176",50919269
"35100100177","35100177",50921516
"35100100178","35100178",50923763
"35100100179","35100179",50926010
"35100100180","35100180",50928257
"35100100181","35100181",50930504
"35100100182","35100182",50932751
"35100100183","35100183",50934998
"35100100184","35100184",50937245
"35100100185","35100185",50939492
"35100100186","35100186",50941739
"35100100187","35100187",50943986
"35100100188","35100188",50946233
"35100100189","35100189",50948480
"35100100190","35100190",50950727
"35100100191","35100191",50952974
"35100100192","35100192",50955221
"35100100193","35100193",50957468
"35100100194","35100194",50959715
"35100100195","35100195",50961962
"35100100196","35100196",50964209
"35100100197","35100197",50966456
"35100100198","35100198",50968703
"35100100199","35100199",50970950
"35100100236","35100236",50973197
"35100100237","35100237",50975444
"35100100238","35100238",50977691
"35100100239","35100239",50979938
"35100100240","35100240",50982185
"35100100241","35100241",50984432
"35100100242","35100242",50986679
"35100100243","35100243",50988926
"35100100244","35100244",50991173
"35100100263","35100263",50993420
"35100100264","35100264",50995667
"35100100265","35100265",50997914
"35100100266","35100266",51000161
"35100100268","35100268",51002408
"35100100269","35100269",51004655
"35100100270","35100270",51006902
"35100100271","35100271",51009149
"35100100272","35100272",51011396
"35100100273","35100273",51013643
"35100100274","35100274",51015890
"35100100275","35100275",51018137
"35100100280","35100280",51020384
"35100100282","35100282",51022631
"35100100283","35100283",51024878
"35100100284","35100284",51027125
"35100100285","35100285",51029372
"35100100286","35100286",51031619
"35100100287","35100287",51033866
"35100100288","35100288",51036113
"35100100289","35100289",51038360
"35100100290","35100290",51040607
"35100100294","35100294",51042854
"35100100295","35100295",51045101
"35100100305","35100305",51047348
"35100100316","35100316",51049595
"35100100317","35100317",51051842
"35100100318","35100318",51054089
"35100100320","35100320",51056336
"35100100321","35100321",51058583
"35100100322","35100322",51060830
"35100100323","35100323",51063077
"35100100324","35100324",51065324
"35100100325","35100325",51067571
"35100100328","35100328",51069818
"35100100329","35100329",51072065
"35100100330","35100330",51074312
"35100100331","35100331",51076559
"3510020","South Frontenac",51078806
"35100200254","35100254",51081053
"35100200255","35100255",51083300
"35100200256","35100256",51085547
"35100200257","35100257",51087794
"35100200258","35100258",51090041
"35100200259","35100259",51092288
"35100200260","35100260",51094535
"35100200261","35100261",51096782
"35100200262","35100262",51099029
"35100200267","35100267",51101276
"35100200296","35100296",51103523
"35100200297","35100297",51105770
"35100200298","35100298",51108017
"35100200299","35100299",51110264
"35100200300","35100300",51112511
"35100200301","35100301",51114758
"35100200302","35100302",51117005
"35100200303","35100303",51119252
"35100200304","35100304",51121499
"35100200306","35100306",51123746
"35100200307","35100307",51125993
"35100200308","35100308",51128240
"35100200309","35100309",51130487
"35100200310","35100310",51132734
"35100200311","35100311",51134981
"35100200312","35100312",51137228
"35100200313","35100313",51139475
"3510035","Central Frontenac",51141722
"35100350248","35100248",51143969
"35100350249","35100249",51146216
"35100350250","35100250",51148463
"35100350251","35100251",51150710
"35100350252","35100252",51152957
"35100350253","35100253",51155204
"35100350314","35100314",51157451
"35100350315","35100315",51159698
"3510045","North Frontenac",51161945
"35100450245","35100245",51164192
"35100450246","35100246",51166439
"35100450332","35100332",51168686
"3511","Lennox and Addington",51170933
"3511005","Loyalist",51173180
"35110050076","35110076",51175427
"35110050077","35110077",51177674
"35110050078","35110078",51179921
"35110050079","35110079",51182168
"35110050080","35110080",51184415
"35110050081","35110081",51186662
"35110050082","35110082",51188909
"35110050083","35110083",51191156
"35110050084","35110084",51193403
"35110050085","35110085",51195650
"35110050086","35110086",51197897
"35110050087","35110087",51200144
"35110050088","35110088",51202391
"35110050089","35110089",51204638
"35110050090","35110090",51206885
"35110050091","35110091",51209132
"35110050092","35110092",51211379
"35110050093","35110093",51213626
"35110050094","35110094",51215873
"35110050095","35110095",51218120
"35110050096","35110096",51220367
"35110050097","35110097",51222614
"35110050098","35110098",51224861
"35110050099","35110099",51227108
"35110050100","35110100",51229355
"35110050101","35110101",51231602
"35110050102","35110102",51233849
"35110050127","35110127",51236096
"35110050135","35110135",51238343
"3511015","Greater Napanee",51240590
"35110150103","35110103",51242837
"35110150104","35110104",51245084
"35110150105","35110105",51247331
"35110150106","35110106",51249578
"35110150107","35110107",51251825
"35110150108","35110108",51254072
"35110150109","35110109",51256319
"35110150110","35110110",51258566
"35110150111","35110111",51260813
"35110150112","35110112",51263060
"35110150113","35110113",51265307
"35110150114","35110114",51267554
"35110150115","35110115",51269801
"35110150116","35110116",51272048
"35110150117","35110117",51274295
"35110150118","35110118",51276542
"35110150119","35110119",51278789
"35110150120","35110120",51281036
"35110150121","35110121",51283283
"35110150124","35110124",51285530
"35110150128","35110128",51287777
"35110150129","35110129",51290024
"35110150130","35110130",51292271
"35110150131","35110131",51294518
"35110150132","35110132",51296765
"35110150133","35110133",51299012
"35110150134","35110134",51301259
"35110150136","35110136",51303506
"35110150137","35110137",51305753
"35110150138","35110138",51308000
"3511030","Stone Mills",51310247
"35110300065","35110065",51312494
"35110300066","35110066",51314741
"35110300067","35110067",51316988
"35110300068","35110068",51319235
"35110300069","35110069",51321482
"35110300070","35110070",51323729
"35110300071","35110071",51325976
"35110300072","35110072",51328223
"35110300073","35110073",51330470
"35110300074","35110074",51332717
"35110300075","35110075",51334964
"35110300122","35110122",51337211
"35110300123","35110123",51339458
"35110300125","35110125",51341705
"35110300126","35110126",51343952
"3511035","Addington Highlands",51346199
"35110350060","35110060",51348446
"35110350062","35110062",51350693
"35110350063","35110063",51352940
"35110350064","35110064",51355187
"35110350140","35110140",51357434
"3512","Hastings",51359681
"3512001","Tyendinaga",51361928
"35120010381","35120381",51364175
"35120010383","35120383",51366422
"35120010384","35120384",51368669
"35120010385","35120385",51370916
"35120010386","35120386",51373163
"35120010387","35120387",51375410
"35120010389","35120389",51377657
"3512002","Deseronto",51379904
"35120020390","35120390",51382151
"35120020391","35120391",51384398
"35120020392","35120392",51386645
"3512004","Tyendinaga Mohawk Territory",51388892
"35120040407","35120407",51391139
"35120040408","35120408",51393386
"35120040409","35120409",51395633
"3512005","Belleville",51397880
"35120050092","35120092",51400127
"35120050093","35120093",51402374
"35120050094","35120094",51404621
"35120050095","35120095",51406868
"35120050096","35120096",51409115
"35120050097","35120097",51411362
"35120050098","35120098",51413609
"35120050099","35120099",51415856
"35120050100","35120100",51418103
"35120050101","35120101",51420350
"35120050102","35120102",51422597
"35120050103","35120103",51424844
"35120050104","35120104",51427091
"35120050105","35120105",51429338
"35120050106","35120106",51431585
"35120050107","35120107",51433832
"35120050108","35120108",51436079
"35120050109","35120109",51438326
"35120050110","35120110",51440573
"35120050111","35120111",51442820
"35120050112","35120112",51445067
"35120050113","35120113",51447314
"35120050114","35120114",51449561
"35120050115","35120115",51451808
"35120050116","35120116",51454055
"35120050117","35120117",51456302
"35120050118","35120118",51458549
"35120050119","35120119",51460796
"35120050120","35120120",51463043
"35120050121","35120121",51465290
"35120050122","35120122",51467537
"35120050123","35120123",51469784
"35120050124","35120124",51472031
"35120050126","35120126",51474278
"35120050129","35120129",51476525
"35120050130","35120130",51478772
"35120050131","35120131",51481019
"35120050132","35120132",51483266
"35120050133","35120133",51485513
"35120050134","35120134",51487760
"35120050135","35120135",51490007
"35120050136","35120136",51492254
"35120050137","35120137",51494501
"35120050138","35120138",51496748
"35120050139","35120139",51498995
"35120050140","35120140",51501242
"35120050141","35120141",51503489
"35120050142","35120142",51505736
"35120050143","35120143",51507983
"35120050146","35120146",51510230
"35120050147","35120147",51512477
"35120050148","35120148",51514724
"35120050155","35120155",51516971
"35120050156","35120156",51519218
"35120050157","35120157",51521465
"35120050158","35120158",51523712
"35120050159","35120159",51525959
"35120050160","35120160",51528206
"35120050231","35120231",51530453
"35120050266","35120266",51532700
"35120050267","35120267",51534947
"35120050268","35120268",51537194
"35120050269","35120269",51539441
"35120050270","35120270",51541688
"35120050271","35120271",51543935
"35120050272","35120272",51546182
"35120050273","35120273",51548429
"35120050280","35120280",51550676
"35120050362","35120362",51552923
"35120050363","35120363",51555170
"35120050365","35120365",51557417
"35120050366","35120366",51559664
"35120050367","35120367",51561911
"35120050368","35120368",51564158
"35120050369","35120369",51566405
"35120050375","35120375",51568652
"35120050376","35120376",51570899
"35120050377","35120377",51573146
"35120050378","35120378",51575393
"35120050379","35120379",51577640
"35120050380","35120380",51579887
"35120050382","35120382",51582134
"35120050404","35120404",51584381
"35120050405","35120405",51586628
"35120050406","35120406",51588875
"3512015","Quinte West",51591122
"35120150274","35120274",51593369
"35120150275","35120275",51595616
"35120150276","35120276",51597863
"35120150277","35120277",51600110
"35120150278","35120278",51602357
"35120150279","35120279",51604604
"35120150286","35120286",51606851
"35120150296","35120296",51609098
"35120150297","35120297",51611345
"35120150298","35120298",51613592
"35120150299","35120299",51615839
"35120150300","35120300",51618086
"35120150301","35120301",51620333
"35120150302","35120302",51622580
"35120150303","35120303",51624827
"35120150304","35120304",51627074
"35120150305","35120305",51629321
"35120150306","35120306",51631568
"35120150307","35120307",51633815
"35120150308","35120308",51636062
"35120150309","35120309",51638309
"35120150310","35120310",51640556
"35120150311","35120311",51642803
"35120150312","35120312",51645050
"35120150313","35120313",51647297
"35120150314","35120314",51649544
"35120150315","35120315",51651791
"35120150316","35120316",51654038
"35120150317","35120317",51656285
"35120150318","35120318",51658532
"35120150319","35120319",51660779
"35120150320","35120320",51663026
"35120150321","35120321",51665273
"35120150322","35120322",51667520
"35120150323","35120323",51669767
"35120150324","35120324",51672014
"35120150325","35120325",51674261
"35120150326","35120326",51676508
"35120150327","35120327",51678755
"35120150328","35120328",51681002
"35120150329","35120329",51683249
"35120150330","35120330",51685496
"35120150331","35120331",51687743
"35120150332","35120332",51689990
"35120150333","35120333",51692237
"35120150334","35120334",51694484
"35120150335","35120335",51696731
"35120150336","35120336",51698978
"35120150337","35120337",51701225
"35120150340","35120340",51703472
"35120150341","35120341",51705719
"35120150342","35120342",51707966
"35120150343","35120343",51710213
"35120150344","35120344",51712460
"35120150345","35120345",51714707
"35120150346","35120346",51716954
"35120150347","35120347",51719201
"35120150348","35120348",51721448
"35120150349","35120349",51723695
"35120150350","35120350",51725942
"35120150351","35120351",51728189
"35120150352","35120352",51730436
"35120150353","35120353",51732683
"35120150354","35120354",51734930
"35120150355","35120355",51737177
"35120150356","35120356",51739424
"35120150357","35120357",51741671
"35120150358","35120358",51743918
"35120150359","35120359",51746165
"35120150360","35120360",51748412
"35120150361","35120361",51750659
"35120150371","35120371",51752906
"35120150372","35120372",51755153
"35120150373","35120373",51757400
"35120150374","35120374",51759647
"35120150410","35120410",51761894
"35120150412","35120412",51764141
"3512020","Stirling-Rawdon",51766388
"35120200281","35120281",51768635
"35120200282","35120282",51770882
"35120200283","35120283",51773129
"35120200284","35120284",51775376
"35120200285","35120285",51777623
"35120200287","35120287",51779870
"35120200288","35120288",51782117
"35120200289","35120289",51784364
"35120200290","35120290",51786611
"3512026","Centre Hastings",51788858
"35120260259","35120259",51791105
"35120260261","35120261",51793352
"35120260262","35120262",51795599
"35120260263","35120263",51797846
"35120260264","35120264",51800093
"35120260265","35120265",51802340
"35120260416","35120416",51804587
"3512030","Tweed",51806834
"35120300393","35120393",51809081
"35120300394","35120394",51811328
"35120300395","35120395",51813575
"35120300396","35120396",51815822
"35120300397","35120397",51818069
"35120300398","35120398",51820316
"35120300399","35120399",51822563
"35120300400","35120400",51824810
"35120300401","35120401",51827057
"35120300402","35120402",51829304
"3512036","Madoc",51831551
"35120360255","35120255",51833798
"35120360256","35120256",51836045
"35120360258","35120258",51838292
"35120360413","35120413",51840539
"3512046","Marmora and Lake",51842786
"35120460253","35120253",51845033
"35120460291","35120291",51847280
"35120460292","35120292",51849527
"35120460293","35120293",51851774
"35120460294","35120294",51854021
"35120460295","35120295",51856268
"3512048","Tudor and Cashel",51858515
"35120480250","35120250",51860762
"35120480252","35120252",51863009
"3512051","Limerick",51865256
"35120510251","35120251",51867503
"3512054","Wollaston",51869750
"35120540254","35120254",51871997
"3512058","Faraday",51874244
"35120580239","35120239",51876491
"35120580240","35120240",51878738
"35120580246","35120246",51880985
"3512061","Bancroft",51883232
"35120610235","35120235",51885479
"35120610236","35120236",51887726
"35120610237","35120237",51889973
"35120610238","35120238",51892220
"35120610247","35120247",51894467
"35120610248","35120248",51896714
"3512065","Carlow/Mayo",51898961
"35120650233","35120233",51901208
"35120650249","35120249",51903455
"3512076","Hastings Highlands",51905702
"35120760232","35120232",51907949
"35120760234","35120234",51910196
"35120760241","35120241",51912443
"35120760242","35120242",51914690
"35120760243","35120243",51916937
"35120760244","35120244",51919184
"35120760245","35120245",51921431
"3513","Prince Edward",51923678
"3513020","Prince Edward County",51925925
"35130200042","35130042",51928172
"35130200043","35130043",51930419
"35130200044","35130044",51932666
"35130200045","35130045",51934913
"35130200046","35130046",51937160
"35130200047","35130047",51939407
"35130200048","35130048",51941654
"35130200049","35130049",51943901
"35130200050","35130050",51946148
"35130200051","35130051",51948395
"35130200052","35130052",51950642
"35130200053","35130053",51952889
"35130200054","35130054",51955136
"35130200055","35130055",51957383
"35130200056","35130056",51959630
"35130200057","35130057",51961877
"35130200058","35130058",51964124
"35130200059","35130059",51966371
"35130200060","35130060",51968618
"35130200061","35130061",51970865
"35130200062","35130062",51973112
"35130200063","35130063",51975359
"35130200064","35130064",51977606
"35130200065","35130065",51979853
"35130200066","35130066",51982100
"35130200067","35130067",51984347
"35130200068","35130068",51986594
"35130200069","35130069",51988841
"35130200070","35130070",51991088
"35130200071","35130071",51993335
"35130200072","35130072",51995582
"35130200073","35130073",51997829
"35130200074","35130074",52000076
"35130200075","35130075",52002323
"35130200077","35130077",52004570
"35130200078","35130078",52006817
"35130200079","35130079",52009064
"35130200080","35130080",52011311
"35130200081","35130081",52013558
"35130200082","35130082",52015805
"3514","Northumberland",52018052
"3514004","Brighton",52020299
"35140040184","35140184",52022546
"35140040185","35140185",52024793
"35140040186","35140186",52027040
"35140040187","35140187",52029287
"35140040188","35140188",52031534
"35140040189","35140189",52033781
"35140040190","35140190",52036028
"35140040191","35140191",52038275
"35140040192","35140192",52040522
"35140040193","35140193",52042769
"35140040194","35140194",52045016
"35140040195","35140195",52047263
"35140040196","35140196",52049510
"35140040197","35140197",52051757
"35140040198","35140198",52054004
"35140040199","35140199",52056251
"35140040200","35140200",52058498
"35140040201","35140201",52060745
"35140040202","35140202",52062992
"3514014","Cramahe",52065239
"35140140128","35140128",52067486
"35140140175","35140175",52069733
"35140140176","35140176",52071980
"35140140177","35140177",52074227
"35140140178","35140178",52076474
"35140140179","35140179",52078721
"35140140180","35140180",52080968
"35140140181","35140181",52083215
"35140140182","35140182",52085462
"35140140183","35140183",52087709
"35140140203","35140203",52089956
"3514019","Hamilton",52092203
"35140190139","35140139",52094450
"35140190140","35140140",52096697
"35140190141","35140141",52098944
"35140190142","35140142",52101191
"35140190143","35140143",52103438
"35140190144","35140144",52105685
"35140190145","35140145",52107932
"35140190146","35140146",52110179
"35140190147","35140147",52112426
"35140190170","35140170",52114673
"35140190220","35140220",52116920
"35140190221","35140221",52119167
"35140190222","35140222",52121414
"35140190223","35140223",52123661
"35140190224","35140224",52125908
"35140190225","35140225",52128155
"35140190226","35140226",52130402
"35140190227","35140227",52132649
"35140190228","35140228",52134896
"35140190229","35140229",52137143
"35140190230","35140230",52139390
"35140190236","35140236",52141637
"3514020","Port Hope",52143884
"35140200231","35140231",52146131
"35140200232","35140232",52148378
"35140200233","35140233",52150625
"35140200234","35140234",52152872
"35140200235","35140235",52155119
"35140200237","35140237",52157366
"35140200238","35140238",52159613
"35140200239","35140239",52161860
"35140200240","35140240",52164107
"35140200241","35140241",52166354
"35140200242","35140242",52168601
"35140200243","35140243",52170848
"35140200244","35140244",52173095
"35140200245","35140245",52175342
"35140200246","35140246",52177589
"35140200247","35140247",52179836
"35140200248","35140248",52182083
"35140200249","35140249",52184330
"35140200250","35140250",52186577
"35140200251","35140251",52188824
"35140200252","35140252",52191071
"35140200253","35140253",52193318
"35140200254","35140254",52195565
"35140200255","35140255",52197812
"35140200256","35140256",52200059
"35140200257","35140257",52202306
"35140200258","35140258",52204553
"35140200259","35140259",52206800
"35140200260","35140260",52209047
"35140200261","35140261",52211294
"35140200262","35140262",52213541
"3514021","Cobourg",52215788
"35140210148","35140148",52218035
"35140210149","35140149",52220282
"35140210150","35140150",52222529
"35140210151","35140151",52224776
"35140210152","35140152",52227023
"35140210153","35140153",52229270
"35140210154","35140154",52231517
"35140210155","35140155",52233764
"35140210156","35140156",52236011
"35140210157","35140157",52238258
"35140210158","35140158",52240505
"35140210159","35140159",52242752
"35140210160","35140160",52244999
"35140210161","35140161",52247246
"35140210162","35140162",52249493
"35140210163","35140163",52251740
"35140210164","35140164",52253987
"35140210165","35140165",52256234
"35140210166","35140166",52258481
"35140210167","35140167",52260728
"35140210168","35140168",52262975
"35140210169","35140169",52265222
"35140210208","35140208",52267469
"35140210209","35140209",52269716
"35140210210","35140210",52271963
"35140210211","35140211",52274210
"35140210212","35140212",52276457
"35140210213","35140213",52278704
"35140210214","35140214",52280951
"35140210215","35140215",52283198
"35140210216","35140216",52285445
"35140210217","35140217",52287692
"35140210218","35140218",52289939
"35140210219","35140219",52292186
"3514024","Alnwick/Haldimand",52294433
"35140240129","35140129",52296680
"35140240133","35140133",52298927
"35140240135","35140135",52301174
"35140240137","35140137",52303421
"35140240171","35140171",52305668
"35140240172","35140172",52307915
"35140240173","35140173",52310162
"35140240174","35140174",52312409
"35140240204","35140204",52314656
"35140240205","35140205",52316903
"35140240206","35140206",52319150
"35140240207","35140207",52321397
"3514027","Alderville First Nation",52323644
"35140270130","35140130",52325891
"35140270131","35140131",52328138
"35140270132","35140132",52330385
"35140270134","35140134",52332632
"35140270136","35140136",52334879
"35140270138","35140138",52337126
"3514045","Trent Hills",52339373
"35140450110","35140110",52341620
"35140450111","35140111",52343867
"35140450112","35140112",52346114
"35140450113","35140113",52348361
"35140450114","35140114",52350608
"35140450115","35140115",52352855
"35140450116","35140116",52355102
"35140450117","35140117",52357349
"35140450118","35140118",52359596
"35140450119","35140119",52361843
"35140450120","35140120",52364090
"35140450121","35140121",52366337
"35140450122","35140122",52368584
